Apellido,Nombre,Documento,Propuesta,Plan,Estado Inscr.,Calidad,Regular,Locación
Rubio,Natalia,35014469,W,2019,Aceptado,Activo,S,Bernal
Blanco,Victoria,35014986,W,2019,Aceptado,Activo,S,Bernal
Lopez,Mariano,35015017,W,2019,Aceptado,Activo,S,Bernal
Alonso,Borja,35015129,W,2019,Aceptado,Activo,S,Bernal
Santamaria,Susana,35031191,W,2019,Aceptado,Activo,S,Bernal
Sanz,Juan Jose,35031237,W,2019,Aceptado,Activo,S,Bernal
Espinosa,Marina,35031311,W,2019,Aceptado,Activo,S,Bernal
Garrido,Sandra,35031392,W,2019,Aceptado,Activo,S,Bernal
Gabarri,Jesus,35031457,W,2019,Aceptado,Activo,S,Bernal
Blanco,Hugo,35036071,W,2019,Pendiente,Activo,S,Bernal
Romero,Maria Concepcion,35041291,W,2019,Aceptado,Activo,S,Bernal
Saenz,Santiago,35052469,W,2019,Aceptado,Activo,S,Bernal
Fernandez,Jose,35081255,W,2019,Aceptado,Activo,S,Bernal
Ochoa,Nerea,35082563,W,2019,Pendiente,Activo,S,Bernal
Pascual,Adrian,35087081,W,2019,Aceptado,Activo,S,Bernal
Martin,Maria,35104191,W,2019,Aceptado,Activo,S,Bernal
Muñoz,Alvaro,35104348,W,2019,Aceptado,Activo,S,Bernal
Peña,Mateo,35104426,W,2019,Aceptado,Activo,S,Bernal
Sanchez,Patricia,35104576,W,2019,Aceptado,Pasivo,S,Bernal
Ramirez,Alfonso,35105632,W,2019,Aceptado,Activo,S,Bernal
Espinosa,Ines,35108472,W,2019,Aceptado,Activo,S,Bernal
Ruiz,Raul,35108492,W,2019,Aceptado,Activo,S,Bernal
Gutierrez,Martin,35108534,W,2019,Aceptado,Activo,S,Bernal
Diez,Alex,35109036,W,2019,Aceptado,Activo,S,Bernal
Palacios,Cristian,35110542,W,2019,Aceptado,Activo,S,Bernal
Perez,Alex,35110620,W,2019,Aceptado,Activo,S,Bernal
Castillo,Vicente,35110744,W,2019,Aceptado,Activo,S,Bernal
Garrido,Alba,35111009,W,2019,Aceptado,Activo,S,Bernal
Espinosa,Rosa,35111714,W,2019,Aceptado,Activo,S,Bernal
Alvarez,Pedro,35111743,W,2019,Aceptado,Activo,S,Bernal
Perez,Maria Soledad,35111859,W,2019,Aceptado,Activo,S,Bernal
Muñoz,Mateo,35111902,W,2019,Aceptado,Activo,S,Bernal
Calvo,Alejandra,35111908,W,2019,Aceptado,Activo,S,Bernal
Saez,Rafael,35111919,W,2019,Aceptado,Activo,S,Bernal
Rodriguez,Susana,35111934,W,2019,Aceptado,Activo,S,Bernal
Alonso,Alicia,35148517,W,2019,Aceptado,Activo,S,Bernal
Muñoz,Antonia,35150003,W,2019,Aceptado,Activo,S,Bernal
Ruiz,Alejandra,35153269,W,2019,Aceptado,Activo,S,Bernal
Gutierrez,Domingo,35158267,W,2019,Pendiente,Activo,S,Bernal
Ochoa,Santiago,35210965,W,2019,Aceptado,Activo,S,Bernal
Gomez,Alvaro,35210974,W,2019,Aceptado,Activo,S,Bernal
Calvo,Julia,35211308,W,2019,Aceptado,Activo,S,Bernal
Diez,Eric,35217701,W,2019,Aceptado,Activo,S,Bernal
Alonso,Marcos,35217728,W,2019,Aceptado,Activo,S,Bernal
Martinez,Pilar,35291324,W,2019,Aceptado,Activo,S,Bernal
Ortega,Dolores,35337872,W,2019,Pendiente,Activo,S,Bernal
Rodriguez,Teresa,35337901,W,2019,Aceptado,Activo,S,Bernal
Marin,Angela,35337965,W,2019,Aceptado,Activo,S,Bernal
Ezquerro,Jose Manuel,35344180,W,2019,Aceptado,Activo,S,Bernal
Romero,Jaime,35345443,W,2019,Aceptado,Activo,S,Bernal
Ramirez,Julian,35346093,W,2019,Aceptado,Pasivo,S,Bernal
Herce,Josefa,35371329,W,2019,Aceptado,Activo,S,Bernal
Torres,Angel,35371381,W,2019,Aceptado,Activo,S,Bernal
Saez,Julio,35372284,W,2019,Aceptado,Activo,S,Bernal
Diaz,Cesar,35382961,W,2019,Pendiente,Activo,S,Bernal
Blanco,Jose Miguel,35385296,W,2019,Aceptado,Activo,S,Bernal
Blanco,Jorge,35430635,W,2019,Aceptado,Activo,S,Bernal
Castillo,Beatriz,35443435,W,2019,Aceptado,Activo,S,Bernal
Ruiz,Alejandra,35443684,W,2019,Aceptado,Activo,S,Bernal
Hernandez,Miriam,35443835,W,2019,Aceptado,Activo,S,Bernal
Espinosa,Juan Luis,35443878,W,2019,Aceptado,Activo,S,Bernal
Castillo,Hugo,35443956,W,2019,Aceptado,Activo,S,Bernal
Palacios,German,35444084,W,2019,Aceptado,Activo,S,Bernal
Castillo,Iker,35444355,W,2019,Aceptado,Activo,S,Bernal
Martinez,Joel,35444907,W,2019,Aceptado,Activo,S,Bernal
Sainz,Ruben,35446100,W,2019,Aceptado,Activo,S,Bernal
Sanchez,Antonia,35446684,W,2019,Aceptado,Activo,S,Bernal
Dominguez,Alba,35447245,W,2019,Aceptado,Activo,S,Bernal
Rubio,Dario,35465467,W,2019,Aceptado,Activo,S,Bernal
Perez,Angeles,35465660,W,2019,Aceptado,Activo,S,Bernal
Gomez,Eduardo,35465955,W,2019,Pendiente,Activo,S,Bernal
Benito,Clara,35466023,W,2019,Aceptado,Activo,S,Bernal
Saez,Ainhoa,35467469,W,2019,Aceptado,Activo,S,Bernal
Muñoz,Albert,35470674,W,2019,Aceptado,Activo,S,Bernal
Ochoa,Pau,35471153,W,2019,Aceptado,Activo,S,Bernal
Ibañez,Marco,35471885,W,2019,Aceptado,Activo,S,Bernal
Espinosa,Jose,35538893,W,2019,Aceptado,Activo,S,Bernal
Benito,Julia,35538930,W,2019,Aceptado,Activo,S,Bernal
Gabarri,Irene,35538960,W,2019,Aceptado,Activo,S,Bernal
Martinez,Jose Angel,35566618,W,2019,Aceptado,Activo,S,Bernal
Herce,Julian,35571657,W,2019,Aceptado,Activo,S,Bernal
Ibañez,Jesus,35611749,W,2019,Aceptado,Activo,S,Bernal
Hernandez,Concepcion,35611971,W,2019,Aceptado,Activo,S,Bernal
Palacios,Julia,35612019,W,2019,Aceptado,Activo,S,Bernal
Perez,Celia,35612076,W,2019,Aceptado,Activo,S,Bernal
Santamaria,Laura,35624632,W,2019,Aceptado,Activo,S,Bernal
Gonzalez,Victor,35643454,W,2019,Aceptado,Activo,S,Bernal
Rodriguez,Manuel,35648657,W,2019,Aceptado,Activo,S,Bernal
Romero,Maria Elena,35648664,W,2019,Aceptado,Activo,S,Bernal
Ezquerro,Victor,35649373,W,2019,Aceptado,Activo,S,Bernal
Gonzalez,Maria Rosario,35663202,W,2019,Aceptado,Activo,S,Bernal
Garrido,Vicente,35671603,W,2019,Aceptado,Activo,S,Bernal
Ortega,Julio,35686585,W,2019,Aceptado,Activo,S,Bernal
Saez,Sergio,35690119,W,2019,Aceptado,Activo,S,Bernal
Gutierrez,Eugenia,35716801,W,2019,Aceptado,Activo,S,Bernal
Espinosa,Mario,35719023,W,2019,Aceptado,Activo,S,Bernal
Saenz,Maria Jesus,35719078,W,2019,Aceptado,Activo,S,Bernal
Merino,Enrique,35719122,W,2019,Aceptado,Activo,S,Bernal
Herce,Felipe,35719165,W,2019,Aceptado,Activo,S,Bernal
Castillo,Julio,35719191,W,2019,Aceptado,Activo,S,Bernal
Herce,Olga,35719201,W,2019,Aceptado,Activo,S,Bernal
Ochoa,Jesus,35719550,W,2019,Aceptado,Activo,S,Bernal
Espinosa,Lucia,35720340,W,2019,Aceptado,Activo,S,Bernal
Alvarez,Alejandro,35720356,W,2019,Aceptado,Activo,S,Bernal
Sanz,Rafael,35725942,W,2019,Aceptado,Activo,S,Bernal
Ibañez,Juana,35754468,W,2019,Pendiente,Activo,S,Bernal
Muñoz,Andres,35754479,W,2019,Aceptado,Activo,S,Bernal
Castillo,Gloria,35754565,W,2019,Aceptado,Activo,S,Bernal
Moreno,Borja,35755094,W,2019,Aceptado,Activo,S,Bernal
Merino,Adolfo,35755277,W,2019,Aceptado,Activo,S,Bernal
Pascual,Juan,35756895,W,2019,Aceptado,Activo,S,Bernal
Saenz,Jose,35756990,W,2019,Aceptado,Activo,S,Bernal
Gil,Yolanda,35764130,W,2019,Aceptado,Activo,S,Bernal
Pascual,Yolanda,35764200,W,2019,Aceptado,Activo,S,Bernal
Pascual,Luis,35764347,W,2019,Aceptado,Activo,S,Bernal
Gonzalez,Cristian,35764516,W,2019,Aceptado,Activo,S,Bernal
Medrano,Hugo,35764830,W,2019,Aceptado,Activo,S,Bernal
Saez,Olga,35764878,W,2019,Aceptado,Activo,S,Bernal
Hernandez,Julia,35765258,W,2019,Aceptado,Activo,S,Bernal
Ibañez,Blanca,35772252,W,2019,Aceptado,Activo,S,Bernal
Palacios,Ricardo,35773919,W,2019,Aceptado,Activo,S,Bernal
Marin,Antonio,35774011,W,2019,Aceptado,Activo,S,Bernal
Gil,Eugenia,35774016,W,2019,Aceptado,Activo,S,Bernal
Gonzalez,Ramon,35776875,W,2019,Aceptado,Activo,S,Bernal
Saenz,Javier,35776930,W,2019,Aceptado,Activo,S,Bernal
Herce,Maria Elena,35818441,W,2019,Aceptado,Activo,S,Bernal
Espinosa,Julian,35818584,W,2019,Aceptado,Activo,S,Bernal
Gil,Lorena,35824455,W,2019,Aceptado,Activo,S,Bernal
Castillo,Mercedes,35826404,W,2019,Aceptado,Activo,S,Bernal
Martinez,Arturo,35834094,W,2019,Aceptado,Activo,S,Bernal
Miguel,Inmaculada,35899074,W,2019,Aceptado,Activo,S,Bernal
Perez,Asuncion,35928266,W,2019,Aceptado,Activo,S,Bernal
Marin,Ricardo,35929305,W,2019,Aceptado,Activo,S,Bernal
Ortiz,Francisco Jose,35929373,W,2019,Aceptado,Activo,S,Bernal
Sainz,David,35931140,W,2019,Aceptado,Activo,S,Bernal
Ochoa,Alba,35957815,W,2019,Pendiente,Activo,S,Bernal
Dominguez,Begoña,35958346,W,2019,Aceptado,Activo,S,Bernal
Ibañez,Manuela,35970866,W,2019,Aceptado,Activo,S,Bernal
Saez,Salvador,36035122,W,2019,Aceptado,Activo,S,Bernal
Diez,Elena,36035227,W,2019,Aceptado,Activo,S,Bernal
Diez,Carla,36035534,W,2019,Aceptado,Activo,S,Bernal
Medrano,Miriam,36035539,W,2019,Pendiente,Activo,S,Bernal
Leon,Alexandra,36041731,W,2019,Aceptado,Activo,S,Bernal
Peña,Martina,36042224,W,2019,Aceptado,Activo,S,Bernal
Merino,Vanesa,36043133,W,2019,Aceptado,Activo,S,Bernal
Sainz,Tomas,36069796,W,2019,Aceptado,Activo,S,Bernal
Sanchez,Elisa,36148593,W,2019,Aceptado,Activo,S,Bernal
Alvarez,Maria Josefa,36164584,W,2019,Aceptado,Activo,S,Bernal
Moreno,Carla,36236891,W,2019,Aceptado,Activo,S,Bernal
Ezquerro,Enrique,36332869,W,2019,Aceptado,Activo,S,Bernal
Marin,Cristobal,36771244,W,2019,Aceptado,Activo,S,Bernal
Blanco,Julia,37461658,W,2019,Pendiente,Activo,S,Bernal
Garcia,Carla,37773622,W,2019,Aceptado,Activo,S,Bernal
Fernandez,Julian,37981009,W,2015,Aceptado,Pasivo,S,Bernal
Gabarri,Arturo,38503558,W,2015,Aceptado,Activo,S,Bernal
Ochoa,Rocio,40176584,W,2019,Aceptado,Activo,S,Bernal
Herce,Emilio,41115596,W,2019,Aceptado,Activo,S,Bernal
Fernandez,Marcos,41846409,W,2019,Aceptado,Activo,S,Bernal
Peña,Julio,41850851,W,2019,Aceptado,Activo,S,Bernal
Romero,Cristian,62243930,W,2015,Aceptado,Activo,S,Bernal
Romero,Alejandra,82328899,W,2015,Aceptado,Activo,N,Bernal
Ibañez,Pilar,83063119,W,2019,Aceptado,Activo,S,Bernal
Sainz,Sara,83152116,W,2019,Aceptado,Activo,S,Bernal
Ibañez,Martina,83225988,W,2019,Aceptado,Activo,S,Bernal
Ramirez,Maria Pilar,83261792,W,2019,Aceptado,Activo,S,Bernal
Ezquerro,Jorge,83456885,W,2012,Aceptado,Activo,N,Bernal
Alvarez,Victor Manuel,83791790,W,2015,Aceptado,Activo,N,Bernal
Santamaria,Martin,83802695,W,2015,Aceptado,Activo,N,Bernal
Sainz,Ivan,83830711,W,2019,Pendiente,Activo,S,Bernal
Romero,Enrique,83853767,W,2019,Aceptado,Activo,S,Bernal
Garrido,Rocio,83900178,W,2015,Aceptado,Activo,N,Bernal
Miguel,Victoria,83937022,W,2019,Aceptado,Activo,S,Bernal
Diaz,Rodrigo,84019027,W,2019,Aceptado,Activo,S,Bernal
Gomez,Julia,84042697,W,2015,Aceptado,Activo,N,Bernal
Diez,Jose Antonio,84085031,W,2015,Aceptado,Activo,S,Bernal
Calvo,Celia,84089979,W,2019,Aceptado,Activo,S,Bernal
Gonzalez,Isabel,84108627,W,2019,Aceptado,Activo,S,Bernal
Gabarri,Cristina,84116468,W,2019,Aceptado,Activo,S,Bernal
Rodriguez,Maria Mercedes,84116512,W,2019,Aceptado,Activo,S,Bernal
Pascual,Inmaculada,84148963,W,2019,Aceptado,Activo,S,Bernal
Gil,Angeles,84180867,W,2019,Aceptado,Activo,S,Bernal
Romero,Fatima,84194570,W,2015,Aceptado,Activo,N,Bernal
Ortiz,Francisco Javier,84313454,W,2019,Aceptado,Activo,N,Bernal
Muñoz,Alexander,84335219,W,2015,Aceptado,Pasivo,S,Bernal
Santamaria,Clara,84338331,W,2019,Aceptado,Activo,S,Bernal
Gutierrez,Jose Carlos,84339589,W,2019,Aceptado,Activo,S,Bernal
Ramirez,Juana,84344250,W,2019,Aceptado,Activo,S,Bernal
Gutierrez,Irene,84367834,W,2019,Aceptado,Activo,S,Bernal
Saez,Silvia,84392317,W,2019,Aceptado,Activo,S,Bernal
Sanz,Iker,84411879,W,2019,Aceptado,Activo,S,Bernal
Gabarri,Santiago,84459370,W,2019,Aceptado,Activo,S,Bernal
Diez,Mercedes,84504040,W,2019,Aceptado,Activo,S,Bernal
Palacios,Consuelo,84580203,W,2012,Aceptado,Activo,S,Bernal
Miguel,Nuria,84590819,W,2019,Aceptado,Activo,S,Bernal
Herce,Concepcion,84604035,W,2019,Aceptado,Activo,S,Bernal
Saenz,Consuelo,84619567,W,2015,Aceptado,Pasivo,S,Bernal
Gil,Inmaculada,84654310,W,2015,Aceptado,Activo,N,Bernal
Lopez,Nicolas,84655301,W,2019,Aceptado,Activo,S,Bernal
Rodriguez,Clara,84662135,W,2015,Aceptado,Activo,N,Bernal
Martin,Irene,84703114,W,2019,Aceptado,Activo,S,Bernal
Gutierrez,Borja,84741605,W,2015,Aceptado,Pasivo,N,Bernal
Moreno,Elena,84819379,W,2019,Aceptado,Activo,S,Bernal
Calvo,Vanesa,84821764,W,2015,Aceptado,Activo,N,Bernal
Alonso,Alex,84861013,W,2019,Aceptado,Activo,S,Bernal
Ramirez,Josefa,84981054,W,2019,Aceptado,Activo,S,Bernal
Romero,Lucia,84992060,W,2019,Pendiente,Activo,S,Bernal
Rodriguez,Fatima,85007958,W,2019,Aceptado,Activo,S,Bernal
Benito,Miriam,85026520,W,2019,Aceptado,Activo,S,Bernal
Jimenez,Alexandra,85037753,W,2019,Aceptado,Activo,S,Bernal
Moreno,Martina,85053323,W,2019,Aceptado,Activo,S,Bernal
Leon,Esteban,85068435,W,2019,Aceptado,Activo,S,Bernal
Ibañez,Andres,85080414,W,2019,Aceptado,Activo,S,Bernal
Ruiz,Victor Manuel,85121770,W,2019,Aceptado,Activo,S,Bernal
Marin,Maria Cristina,85149320,W,2019,Aceptado,Activo,S,Bernal
Benito,Laura,85152881,W,2019,Aceptado,Activo,S,Bernal
Leon,Asuncion,85184759,W,2019,Aceptado,Activo,S,Bernal
Ezquerro,Carlos,85213290,W,2019,Aceptado,Activo,S,Bernal
Martin,Lucia,85218316,W,2015,Aceptado,Activo,N,Bernal
Garcia,Alexandra,85281580,W,2015,Aceptado,Activo,N,Bernal
Cordon,Carla,85327804,W,2019,Pendiente,Activo,S,Bernal
Moreno,Rafael,85358660,W,2019,Aceptado,Activo,S,Bernal
Palacios,Agustin,85513539,W,2015,Aceptado,Activo,N,Bernal
Saenz,Hector,85521473,W,2019,Aceptado,Activo,S,Bernal
Peña,Ana Belen,85587182,W,2019,Aceptado,Activo,S,Bernal
Garcia,Pedro,85606313,W,2015,Aceptado,Activo,N,Bernal
Leon,Carla,85635493,W,2015,Aceptado,Activo,N,Bernal
Gomez,Maria Rosa,85642587,W,2019,Aceptado,Activo,S,Bernal
Saez,Jose,85874132,W,2019,Aceptado,Activo,S,Bernal
Miguel,Mariano,85930341,W,2019,Aceptado,Activo,S,Bernal
Dominguez,Patricia,85983571,W,2019,Aceptado,Activo,S,Bernal
Rubio,Eric,86195278,W,2019,Aceptado,Activo,S,Bernal
Rubio,Jose Antonio,86207988,W,2019,Aceptado,Activo,S,Bernal
